,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,classes
10,0.3071439266204834,0.6410154700279236,8.60749604925104e-09,0.3717541396617889,0.6376416683197021,-0.0278001744300127,0.4353445768356323,0.6033986806869507,-0.0468264035880565,0.4835285544395447,0.5711190700531006,-0.0662377923727035,0.5227370262145996,0.5516268014907837,-0.0869266390800476,0.4125905334949493,0.4776568710803985,-0.0245992094278335,0.4478153586387634,0.4076239466667175,-0.0425179600715637,0.464738517999649,0.3656983971595764,-0.0566147305071353,0.4781029522418976,0.3265058994293213,-0.0675554126501083,0.3773282766342163,0.4475807547569275,-0.0282297991216182,0.396872729063034,0.3590794205665588,-0.041141964495182,0.4067547619342804,0.3074264526367187,-0.056738294661045,0.4144976735115051,0.2585701942443847,-0.0709796696901321,0.3409749567508697,0.4404441118240356,-0.0360352396965026,0.3465683162212372,0.3545923233032226,-0.051234520971775,0.3505702912807464,0.3011883497238159,-0.0699452310800552,0.354945957660675,0.2537869811058044,-0.0845237076282501,0.3040658235549927,0.4513707756996155,-0.0470711700618267,0.2896819114685058,0.3824099004268646,-0.0604411214590072,0.2803761661052704,0.3383737802505493,-0.0725720971822738,0.2741310596466064,0.2948876619338989,-0.0826871395111084,1
11,0.3180119097232818,0.6257157325744629,8.420363961647581e-09,0.3809553980827331,0.6236094236373901,-0.0249097887426614,0.4420554637908935,0.5921491384506226,-0.0409920066595077,0.488526701927185,0.560606837272644,-0.057865846902132,0.5258442163467407,0.5437300801277161,-0.0755223333835601,0.4210578501224518,0.4685477614402771,-0.0153364455327391,0.456204354763031,0.4005072712898254,-0.0291986502707004,0.4728705883026123,0.3601382374763489,-0.0407165549695491,0.4854639172554016,0.3230042457580566,-0.0499229952692985,0.3876383006572723,0.4384840428829193,-0.0187301002442836,0.4085124433040619,0.3540778756141662,-0.0273519419133663,0.4188561141490936,0.3045646548271179,-0.040586020797491,0.4262145161628723,0.2588128447532654,-0.0530063286423683,0.3524320125579834,0.430803507566452,-0.026377722620964,0.3589155972003937,0.3479403853416443,-0.0379291400313377,0.363209992647171,0.2962125539779663,-0.0546249188482761,0.3673378825187683,0.2509284317493438,-0.0677030757069587,0.3161756098270416,0.4402647614479065,-0.0372287258505821,0.3033320903778076,0.3723012506961822,-0.0479255355894565,0.2951782047748565,0.3298386037349701,-0.0584621354937553,0.2896413207054138,0.2886143326759338,-0.0671989470720291,1
12,0.3274233937263489,0.6166503429412842,8.670230755569719e-09,0.388347864151001,0.6153566241264343,-0.0252408683300018,0.4469017088413238,0.5857828259468079,-0.0412839166820049,0.4916970133781433,0.5551520586013794,-0.0578163564205169,0.5276552438735962,0.5395193099975586,-0.0749113708734512,0.4278788864612579,0.4632034003734588,-0.0155079653486609,0.4628526270389557,0.3975116908550262,-0.0288253035396337,0.4791887104511261,0.3576604723930359,-0.0399543829262256,0.4914248585700989,0.3210424482822418,-0.0488761104643344,0.395477831363678,0.4333288073539734,-0.0181061718612909,0.4180198907852173,0.3518263697624206,-0.026354955509305,0.4286206364631653,0.3032319843769073,-0.0391386151313781,0.4358197748661041,0.2585998773574829,-0.0511300675570964,0.3611882627010345,0.4253107607364654,-0.0248907543718814,0.3693795204162597,0.3450548350811004,-0.0358921512961387,0.3737707138061523,0.2943466305732727,-0.0520186945796012,0.3776136934757232,0.2501834630966186,-0.0646338015794754,0.3255099058151245,0.433888167142868,-0.0348763391375541,0.3143351078033447,0.3671852946281433,-0.0450759641826152,0.3070858716964721,0.325143426656723,-0.0553204007446765,0.3023272752761841,0.284737229347229,-0.0638101994991302,1
13,0.332311749458313,0.6075018048286438,8.473055146396291e-09,0.3924757838249206,0.6090094447135925,-0.0241741463541984,0.4502354264259338,0.5813978314399719,-0.0394464656710624,0.4944799840450287,0.550834596157074,-0.0552953407168388,0.5301819443702698,0.5357282757759094,-0.07177734375,0.4320210516452789,0.4596582651138305,-0.0145561341196298,0.4671805202960968,0.3958035111427307,-0.0274869743734598,0.4834081828594208,0.3565694689750671,-0.0383016765117645,0.4956608414649963,0.320584774017334,-0.046996247023344,0.4005912244319916,0.4297215342521667,-0.0174944773316383,0.4237377345561981,0.3494724631309509,-0.0255433805286884,0.4346086084842682,0.3010376691818237,-0.0381648726761341,0.4419632256031036,0.257084846496582,-0.0499584935605526,0.3671508431434631,0.4214672744274139,-0.0245285667479038,0.3753953576087951,0.3427886366844177,-0.0355226136744022,0.3802227675914764,0.292563259601593,-0.0515076145529747,0.3843682408332824,0.2498487532138824,-0.0638374909758567,0.3323317766189575,0.4295254349708557,-0.0346484184265136,0.3221183121204376,0.36463063955307,-0.0451752543449401,0.3154703676700592,0.3230634033679962,-0.0554956495761871,0.3112381100654602,0.2836979627609253,-0.0638283118605613,1
14,0.3362558484077453,0.6036309003829956,9.062217642963333e-09,0.3944748640060425,0.6055988669395447,-0.0257294718176126,0.4512202739715576,0.5771387219429016,-0.0413352511823177,0.4946417808532715,0.5456008911132812,-0.0571262054145336,0.5303289294242859,0.5313025116920471,-0.0735843554139137,0.4331420063972473,0.4573036134243011,-0.016529344022274,0.4688112735748291,0.3953919410705566,-0.0298758354038,0.486230731010437,0.3572308421134949,-0.0410071797668933,0.499630868434906,0.3221640288829803,-0.0499102957546711,0.4024260640144348,0.4271929264068603,-0.0186700765043497,0.4259940981864929,0.3487898111343384,-0.0270781032741069,0.4378974735736847,0.3017189800739288,-0.0402284935116767,0.4467044770717621,0.2588125467300415,-0.0524824261665344,0.369686871767044,0.4190389811992645,-0.0249205417931079,0.3775468468666076,0.3415789604187011,-0.036241952329874,0.3828190863132477,0.2921609282493591,-0.0527895875275135,0.3876108825206756,0.2504979372024536,-0.0655824095010757,0.3356611728668213,0.4272003173828125,-0.0343148820102214,0.3258995115756988,0.3637745380401611,-0.0451168119907379,0.3194624185562134,0.322152316570282,-0.0559066012501716,0.315612256526947,0.2830834090709686,-0.0646703541278839,1
15,0.3402324914932251,0.5990192890167236,8.542971663416665e-09,0.3976750373840332,0.6022939085960388,-0.0243603214621543,0.4534620940685272,0.5754043459892273,-0.0392537452280521,0.4957811832427978,0.545289158821106,-0.0543306097388267,0.5293498039245605,0.5318318605422974,-0.0699997693300247,0.4355377554893493,0.4549644291400909,-0.0161568336188793,0.4699954688549042,0.3946022391319275,-0.0292053669691085,0.4868501424789428,0.35731041431427,-0.0398535653948783,0.4997701346874237,0.3231899738311767,-0.0483056902885437,0.405105322599411,0.4251364469528198,-0.0185766648501157,0.4283713102340698,0.3481251895427704,-0.0267512872815132,0.4402194917201996,0.3019008636474609,-0.0391678661108017,0.4489750862121582,0.2596583664417267,-0.0507684461772441,0.3725422620773315,0.4170110821723938,-0.0249430797994136,0.380361944437027,0.3410252928733825,-0.0358904637396335,0.3856617212295532,0.2923453450202942,-0.0515586622059345,0.3905558586120605,0.2514409720897674,-0.0636213943362236,0.3385856747627258,0.4251561760902405,-0.0343166552484035,0.3293195366859436,0.3620823621749878,-0.0448142252862453,0.3233170211315155,0.3207380771636963,-0.0550518557429313,0.3198451399803161,0.2820954620838165,-0.0633026659488678,1
16,0.3411337733268738,0.5958602428436279,9.159678349135449e-09,0.3977427184581756,0.5990650057792664,-0.0264147985726594,0.4532699882984161,0.5728746056556702,-0.0423352569341659,0.4965146481990814,0.5435588955879211,-0.0580819472670555,0.5321860909461975,0.53131103515625,-0.0744972601532936,0.435498297214508,0.4546458125114441,-0.0188311580568552,0.469875305891037,0.3945226669311523,-0.0323938429355621,0.4867834746837616,0.3568020164966583,-0.0435175709426403,0.4998809397220611,0.3220514059066772,-0.0523656122386455,0.4055599570274353,0.4249359369277954,-0.0204272735863924,0.4288475811481476,0.3484879732131958,-0.0290224608033895,0.4405659735202789,0.30206960439682,-0.041968286037445,0.4492545425891876,0.2597575783729553,-0.0540556795895099,0.3735518455505371,0.416686475276947,-0.025996308773756,0.3808542788028717,0.3408145010471344,-0.037395916879177,0.3856528997421264,0.2920540869235992,-0.0536400526762008,0.3902126252651214,0.2514124810695648,-0.0661850348114967,0.3403219580650329,0.4246548116207123,-0.0346731767058372,0.3308716416358948,0.3624544739723205,-0.0456164628267288,0.3243964612483978,0.3214382231235504,-0.0562401302158832,0.3205400109291076,0.2835419774055481,-0.0648179277777671,1
17,0.3413940668106079,0.5951691269874573,9.081816187972436e-09,0.3981571793556213,0.5994524955749512,-0.0253646336495876,0.4529440402984619,0.5735663771629333,-0.0404483489692211,0.4953528046607971,0.5434985160827637,-0.0554528385400772,0.5299522876739502,0.5298644304275513,-0.0711880177259445,0.4356013238430023,0.456018716096878,-0.0173691976815462,0.4692901968955993,0.396588385105133,-0.0304466113448143,0.4860730171203613,0.3587097525596618,-0.0412457883358001,0.498980700969696,0.3237726092338562,-0.0498633943498134,0.4059226810932159,0.4259318709373474,-0.0192378014326095,0.4287059307098388,0.3500712215900421,-0.0275060124695301,0.4403890073299408,0.3034463822841644,-0.0402076132595539,0.4489346146583557,0.2612155675888061,-0.0520966127514839,0.3742139339447021,0.417309820652008,-0.0250133499503135,0.3815709948539734,0.34233158826828,-0.0363070033490657,0.3864994049072265,0.2938787341117859,-0.0522683635354042,0.3910518288612366,0.2535981237888336,-0.0645442605018615,0.3413420617580414,0.4249374568462372,-0.0338119231164455,0.3320684731006622,0.3636571764945984,-0.0448384061455726,0.3256042897701263,0.3232417702674866,-0.0553259178996086,0.3216758966445923,0.2861900925636291,-0.0636860802769661,1
18,0.3404383063316345,0.5954214334487915,8.981509758143602e-09,0.3956725895404815,0.6003007888793945,-0.026407266035676,0.4502441883087158,0.575626015663147,-0.0425067208707332,0.4927918910980224,0.5463329553604126,-0.0582349635660648,0.5270311832427979,0.5317925214767456,-0.0746625661849975,0.434796392917633,0.4586789906024933,-0.0201264861971139,0.4678454399108886,0.3997655212879181,-0.0337553955614566,0.4842851459980011,0.3620471358299255,-0.04477184638381,0.4968940615653991,0.3273270726203918,-0.0534942671656608,0.4053623676300049,0.4289805293083191,-0.0215669889003038,0.4280207455158233,0.3543249368667602,-0.0305121559649705,0.4396419525146484,0.3083116412162781,-0.0431671775877475,0.4481479823589325,0.2662193775177002,-0.0549520999193191,0.3738499879837036,0.4202893078327179,-0.0268157552927732,0.3815211653709411,0.3462134003639221,-0.0384253673255443,0.3867179751396179,0.2981641292572021,-0.0540612302720546,0.3914138972759247,0.2580849528312683,-0.0661380439996719,0.3411341309547424,0.4276298284530639,-0.035128254443407,0.3324313163757324,0.3664740025997162,-0.0462869219481945,0.3259501159191131,0.3259272575378418,-0.0565985701978206,0.3219780623912811,0.2888549566268921,-0.064845971763134,1
19,0.3405328094959259,0.5986486673355103,8.9403471292826e-09,0.3958353698253631,0.603394091129303,-0.026166882365942,0.4499915838241577,0.5773521065711975,-0.0422652773559093,0.4916867613792419,0.5476764440536499,-0.0582044534385204,0.5256254076957703,0.5332221984863281,-0.0750582888722419,0.4333750903606415,0.4611299335956573,-0.0196725409477949,0.4660652279853821,0.4024156033992767,-0.0338313616812229,0.4825644493103027,0.3649601936340332,-0.045403204858303,0.4952660202980041,0.3306412994861603,-0.0545405894517898,0.4041310548782348,0.4320353269577026,-0.0216533355414867,0.4258383214473724,0.3573373556137085,-0.031255654990673,0.4372186660766601,0.3118098974227905,-0.0445728935301303,0.4457404315471649,0.270280659198761,-0.0567889586091041,0.3729144632816314,0.4238421320915222,-0.027526406571269,0.3803505301475525,0.3499830961227417,-0.0398664288222789,0.3858504891395569,0.3022975325584411,-0.0561782754957675,0.3909387588500976,0.2622791528701782,-0.0687224119901657,0.3405272960662842,0.4315492808818817,-0.0364698991179466,0.3318855762481689,0.3710870444774627,-0.0482973754405975,0.3253225982189178,0.3312202394008636,-0.0590674579143524,0.3212249875068664,0.2946069836616516,-0.0676817968487739,1
20,0.3409060537815094,0.5999801158905029,8.389645422823833e-09,0.3954013884067535,0.604875922203064,-0.0267564132809638,0.4491669535636902,0.5781752467155457,-0.0422321036458015,0.4903349280357361,0.5461308360099792,-0.0572511032223701,0.5234014987945557,0.5295671224594116,-0.072886012494564,0.4318019151687622,0.4622843265533447,-0.0179186910390853,0.4637311697006225,0.404849112033844,-0.0307900607585906,0.4798990488052368,0.3684384226799011,-0.0413374081254005,0.4921846091747284,0.3350511193275451,-0.0496646016836166,0.4027002155780792,0.4333231747150421,-0.0188209023326635,0.4232179820537567,0.3609072566032409,-0.0269702635705471,0.4339925944805145,0.3167322874069214,-0.0393657572567462,0.4417665898799896,0.2761130332946777,-0.0508374571800231,0.3717123568058014,0.4254850447177887,-0.0237430185079574,0.3785374760627746,0.3535691499710083,-0.0349650830030441,0.3840911090373993,0.3066685795783996,-0.0505846552550792,0.3888799250125885,0.2675614655017853,-0.0625619143247604,0.339636743068695,0.4331746399402618,-0.0317950397729873,0.3309671878814697,0.3735336065292358,-0.0425488427281379,0.3245817422866821,0.3340809345245361,-0.052778985351324,0.3205693662166595,0.2979534566402435,-0.0609529614448547,1
21,0.3423697650432586,0.604750394821167,8.542143881129505e-09,0.3974494934082031,0.6072531342506409,-0.0252476520836353,0.4508344829082489,0.578249454498291,-0.039716649800539,0.4915772676467895,0.5461066365242004,-0.0541487298905849,0.5253006815910339,0.5300754904747009,-0.0692401081323623,0.4315668642520904,0.4635674655437469,-0.0148791139945387,0.4633176922798157,0.4052753448486328,-0.027142122387886,0.4793103337287903,0.3693547248840332,-0.0374210216104984,0.491642415523529,0.3365218341350555,-0.0456351861357688,0.4023698270320892,0.4355615377426147,-0.0164975840598344,0.4232476949691772,0.3628070652484894,-0.0239203441888093,0.4343380033969879,0.318821907043457,-0.0363174192607402,0.4427304565906524,0.2784741520881653,-0.047822643071413,0.3713077008724212,0.4283468425273895,-0.0221955832093954,0.3775653839111328,0.3561947345733642,-0.0326636545360088,0.3821998834609985,0.3091162145137787,-0.0483355037868022,0.3867501318454742,0.2695595622062683,-0.0604194849729537,0.3393041491508484,0.4370447993278503,-0.030953424051404,0.3304381370544433,0.3770073056221008,-0.0413516387343406,0.3242705762386322,0.3374991416931152,-0.0515722781419754,0.3206397294998169,0.3011685013771057,-0.0597606711089611,1
